ts_code,symbol,name,area,industry,list_date,code
301551.SZ,301551,无线传媒,河北,影视音像,20240926,301551
001311.SZ,001311,多利科技,安徽,汽车配件,20230227,001311
001298.SZ,001298,好上好,深圳,元器件,20221031,001298
603418.SH,603418,友升股份,上海,汽车配件,20250923,603418
603325.SH,603325,博隆技术,上海,化工机械,20240110,603325
001230.SZ,001230,劲旅环境,安徽,环境保护,20220715,001230
001309.SZ,001309,德明利,深圳,半导体,20220701,001309
001318.SZ,001318,阳光乳业,江西,乳制品,20220520,001318
688207.SH,688207,格灵深瞳,北京,软件服务,20220317,688207
688279.SH,688279,峰岹科技,深圳,半导体,20220420,688279
301332.SZ,301332,德尔玛,广东,家用电器,20230518,301332
603051.SH,603051,鹿山新材,广东,塑料,20220325,603051
001323.SZ,001323,慕思股份,广东,家居用品,20220623,001323
001259.SZ,001259,利仁科技,北京,家用电器,20220831,001259
001228.SZ,001228,永泰运,浙江,仓储物流,20220429,001228
001283.SZ,001283,豪鹏科技,深圳,电气设备,20220905,001283
001308.SZ,001308,康冠科技,深圳,元器件,20220318,001308
001266.SZ,001266,宏英智能,上海,电器仪表,20220228,001266
688400.SH,688400,凌云光,北京,专用机械,20220706,688400
688362.SH,688362,甬矽电子,浙江,半导体,20221116,688362
688320.SH,688320,禾川科技,浙江,电器仪表,20220428,688320
688295.SH,688295,中复神鹰,江苏,化纤,20220406,688295
688048.SH,688048,长光华芯,江苏,半导体,20220401,688048
301519.SZ,301519,舜禹股份,安徽,专用机械,20230727,301519
301327.SZ,301327,华宝新能,深圳,电气设备,20220919,301327
301281.SZ,301281,科源制药,山东,化学制药,20230404,301281
301361.SZ,301361,众智科技,河南,电气设备,20221116,301361
688380.SH,688380,中微半导,深圳,半导体,20220805,688380
688325.SH,688325,赛微微电,广东,半导体,20220422,688325
688206.SH,688206,概伦电子,上海,半导体,20211228,688206
688729.SH,688729,屹唐股份,北京,半导体,20250708,688729
688522.SH,688522,纳睿雷达,广东,通信设备,20230301,688522
688170.SH,688170,德龙激光,江苏,专用机械,20220429,688170
301115.SZ,301115,联检科技,江苏,建筑工程,20220831,301115
301105.SZ,301105,鸿铭股份,广东,专用机械,20221230,301105
001338.SZ,001338,永顺泰,广东,啤酒,20221116,001338
001222.SZ,001222,源飞宠物,浙江,文教休闲,20220818,001222
001336.SZ,001336,楚环科技,浙江,专用机械,20220725,001336
001226.SZ,001226,拓山重工,安徽,工程机械,20220622,001226
001231.SZ,001231,农心科技,陕西,农药化肥,20220819,001231
603272.SH,603272,联翔股份,浙江,家居用品,20220520,603272
603097.SH,603097,江苏华辰,江苏,电气设备,20220512,603097
603173.SH,603173,福斯达,浙江,机械基件,20230130,603173
603061.SH,603061,金海通,天津,半导体,20230303,603061
688213.SH,688213,思特威-W,上海,半导体,20220520,688213
688223.SH,688223,晶科能源,江西,电气设备,20220126,688223
688273.SH,688273,麦澜德,江苏,医疗保健,20220811,688273
688472.SH,688472,阿特斯,江苏,电气设备,20230609,688472
688047.SH,688047,龙芯中科,北京,半导体,20220624,688047
688231.SH,688231,隆达股份,江苏,航空,20220722,688231
688479.SH,688479,友车科技,上海,软件服务,20230511,688479
688485.SH,688485,九州一轨,北京,运输设备,20230118,688485
688420.SH,688420,美腾科技,天津,专用机械,20221209,688420
301337.SZ,301337,亚华电子,山东,软件服务,20230526,301337
301303.SZ,301303,真兰仪表,上海,电器仪表,20230220,301303
301566.SZ,301566,达利凯普,辽宁,元器件,20231229,301566
301315.SZ,301315,威士顿,上海,软件服务,20230621,301315
301323.SZ,301323,新莱福,广东,橡胶,20230606,301323
301396.SZ,301396,宏景科技,广东,软件服务,20221111,301396
301277.SZ,301277,新天地,河南,化学制药,20221116,301277
688322.SH,688322,奥比中光-W,深圳,元器件,20220707,688322
688270.SH,688270,ST臻镭,浙江,半导体,20220127,688270
688251.SH,688251,井松智能,安徽,专用机械,20220606,688251
688348.SH,688348,昱能科技,浙江,电气设备,20220608,688348
688370.SH,688370,丛麟科技,上海,环境保护,20220825,688370
688252.SH,688252,天德钰,深圳,半导体,20220927,688252
688503.SH,688503,聚和材料,江苏,电气设备,20221209,688503
688125.SH,688125,安达智能,广东,专用机械,20220415,688125
688326.SH,688326,经纬恒润-W,北京,汽车配件,20220419,688326
301376.SZ,301376,致欧科技,河南,家居用品,20230621,301376
301377.SZ,301377,鼎泰高科,广东,机械基件,20221122,301377
301297.SZ,301297,富乐德,安徽,半导体,20221230,301297
688244.SH,688244,永信至诚,北京,软件服务,20221019,688244
688351.SH,688351,微电生理,上海,医疗保健,20220831,688351
688115.SH,688115,思林杰,广东,电器仪表,20220314,688115
688046.SH,688046,药康生物,江苏,生物制药,20220425,688046
688455.SH,688455,科捷智能,山东,机械基件,20220915,688455
688290.SH,688290,景业智能,浙江,专用机械,20220429,688290
688353.SH,688353,华盛锂电,江苏,化工原料,20220713,688353
301360.SZ,301360,荣旗科技,江苏,专用机械,20230425,301360
300904.SZ,300904,威力传动,宁夏,电气设备,20230809,300904
301456.SZ,301456,盘古智能,山东,电气设备,20230714,301456
301278.SZ,301278,快可电子,江苏,电气设备,20220804,301278
301489.SZ,301489,思泉新材,广东,元器件,20231024,301489
301246.SZ,301246,宏源药业,湖北,化学制药,20230320,301246
301448.SZ,301448,开创电气,浙江,机械基件,20230619,301448
301151.SZ,301151,冠龙节能,上海,机械基件,20220411,301151
301488.SZ,301488,豪恩汽电,深圳,汽车配件,20230704,301488
603191.SH,603191,望变电气,重庆,电气设备,20220428,603191
603235.SH,603235,天新药业,江西,化学制药,20220712,603235
603211.SH,603211,晋拓股份,上海,汽车配件,20220725,603211
603201.SH,603201,常润股份,江苏,汽车配件,20220729,603201
603206.SH,603206,嘉环科技,江苏,通信设备,20220506,603206
601089.SH,601089,福元医药,北京,化学制药,20220630,601089
603057.SH,603057,紫燕食品,上海,食品,20220926,603057
603170.SH,603170,宝立食品,上海,食品,20220715,603170
001322.SZ,001322,箭牌家居,广东,家居用品,20221026,001322
001301.SZ,001301,尚太科技,河北,电气设备,20221228,001301
001339.SZ,001339,智微智能,深圳,IT设备,20220815,001339
001314.SZ,001314,亿道信息,深圳,元器件,20230214,001314
001316.SZ,001316,润贝航科,深圳,批发业,20220624,001316
001270.SZ,001270,*ST铖昌,浙江,半导体,20220606,001270
001238.SZ,001238,浙江正特,浙江,家居用品,20220919,001238
001260.SZ,001260,坤泰股份,山东,汽车配件,20230216,001260
603190.SH,603190,亚通精工,山东,汽车配件,20230217,603190
603291.SH,603291,联合水务,江苏,水务,20230327,603291
603151.SH,603151,邦基科技,山东,饲料,20221019,603151
603163.SH,603163,圣晖集成,江苏,建筑工程,20221013,603163
001300.SZ,001300,三柏硕,山东,文教休闲,20221019,001300
001319.SZ,001319,铭科精技,广东,汽车配件,20220512,001319
001331.SZ,001331,胜通能源,山东,供气供热,20220908,001331
001255.SZ,001255,博菲电气,浙江,电气设备,20220930,001255
001366.SZ,001366,播恩集团,江西,饲料,20230307,001366
001229.SZ,001229,魅视科技,广东,IT设备,20220808,001229
301197.SZ,301197,工大科雅,河北,软件服务,20220808,301197
301389.SZ,301389,隆扬电子,江苏,元器件,20221031,301389
301273.SZ,301273,瑞晨环保,上海,机械基件,20221025,301273
301306.SZ,301306,西测测试,陕西,航空,20220726,301306
301368.SZ,301368,丰立智能,浙江,机械基件,20221215,301368
301307.SZ,301307,美利信,重庆,通信设备,20230424,301307
301356.SZ,301356,天振股份,浙江,家居用品,20221114,301356
301388.SZ,301388,欣灵电气,浙江,电气设备,20221109,301388
301397.SZ,301397,溯联股份,重庆,汽车配件,20230628,301397
301316.SZ,301316,慧博云通,浙江,软件服务,20221013,301316
301255.SZ,301255,通力科技,浙江,机械基件,20221227,301255
301280.SZ,301280,珠城科技,浙江,元器件,20221226,301280
301526.SZ,301526,国际复材,重庆,玻璃,20231226,301526
301329.SZ,301329,信音电子,江苏,元器件,20230717,301329
301386.SZ,301386,未来电器,江苏,电气设备,20230329,301386
301516.SZ,301516,中远通,深圳,电气设备,20231208,301516
301369.SZ,301369,联动科技,广东,半导体,20220922,301369
301272.SZ,301272,英华特,江苏,专用机械,20230713,301272
301095.SZ,301095,广立微,浙江,半导体,20220805,301095
301170.SZ,301170,锡南科技,江苏,汽车配件,20230627,301170
301378.SZ,301378,通达海,江苏,软件服务,20230320,301378
301325.SZ,301325,曼恩斯特,深圳,专用机械,20230512,301325
301290.SZ,301290,东星医疗,江苏,医疗保健,20221130,301290
301305.SZ,301305,朗坤科技,深圳,环境保护,20230523,301305
301285.SZ,301285,鸿日达,江苏,元器件,20220928,301285
301558.SZ,301558,三态股份,深圳,互联网,20230928,301558
301292.SZ,301292,海科新源,山东,化工原料,20230707,301292
301555.SZ,301555,惠柏新材,上海,化工原料,20231031,301555
688072.SH,688072,拓荆科技,辽宁,半导体,20220420,688072
603153.SH,603153,上海建科,上海,建筑工程,20230313,603153
603255.SH,603255,鼎际得,辽宁,化工原料,20220818,603255
001216.SZ,001216,华瓷股份,湖南,家居用品,20211019,001216
301391.SZ,301391,卡莱特,深圳,IT设备,20221201,301391
001400.SZ,001400,江顺科技,江苏,专用机械,20250424,001400
001333.SZ,001333,光华股份,浙江,化工原料,20221208,001333
600941.SH,600941,中国移动,北京,电信运营,20220105,600941
301301.SZ,301301,川宁生物,新疆,化学制药,20221227,301301
301176.SZ,301176,逸豪新材,江西,元器件,20220928,301176
301225.SZ,301225,恒勃股份,浙江,汽车配件,20230616,301225
301371.SZ,301371,敷尔佳,黑龙江,日用化工,20230801,301371
920964.BJ,920964,润农节水,河北,建筑工程,20200727,920964
920418.BJ,920418,苏轴股份,江苏,汽车配件,20200727,920418
920198.BJ,920198,微创光电,湖北,IT设备,20200727,920198
920149.BJ,920149,旭杰科技,江苏,建筑工程,20200727,920149
920184.BJ,920184,国源科技,北京,软件服务,20200727,920184
920185.BJ,920185,贝特瑞,深圳,化工原料,20200727,920185
920163.BJ,920163,方大新材,河北,塑料,20200727,920163
920729.BJ,920729,永顺生物,广东,农业综合,20200727,920729
920640.BJ,920640,富士达,陕西,通信设备,20200727,920640
920242.BJ,920242,建邦科技,山东,汽车配件,20200727,920242
920167.BJ,920167,同享科技,江苏,小金属,20200727,920167
920266.BJ,920266,生物谷,云南,中成药,20200727,920266
920961.BJ,920961,创远信科,上海,电器仪表,20200727,920961
920278.BJ,920278,鹿得医疗,江苏,医疗保健,20200727,920278
920021.BJ,920021,流金科技,北京,影视音像,20200727,920021
920415.BJ,920415,恒拓开源,河南,软件服务,20200727,920415
920475.BJ,920475,三友科技,浙江,专用机械,20200727,920475
920799.BJ,920799,艾融软件,上海,软件服务,20200727,920799
920489.BJ,920489,佳先股份,安徽,化工原料,20200727,920489
920946.BJ,920946,森萱医药,江苏,化学制药,20200727,920946
920370.BJ,920370,新安洁,重庆,环境保护,20200727,920370
920819.BJ,920819,颖泰生物,北京,农药化肥,20200727,920819
920077.BJ,920077,吉林碳谷,吉林,化纤,20210831,920077
920682.BJ,920682,球冠电缆,浙江,电气设备,20200727,920682
920305.BJ,920305,*ST云创,江苏,软件服务,20210826,920305
920174.BJ,920174,五新隧装,湖南,工程机械,20210820,920174
920010.BJ,920010,凯添燃气,宁夏,供气供热,20200727,920010
920445.BJ,920445,龙竹科技,福建,家居用品,20200727,920445
920039.BJ,920039,国义招标,广东,建筑工程,20210818,920039
920368.BJ,920368,连城数控,辽宁,专用机械,20200727,920368
920642.BJ,920642,通易航天,江苏,航空,20210816,920642
920508.BJ,920508,殷图网联,北京,电气设备,20200727,920508
920263.BJ,920263,中航泰达,北京,环境保护,20200727,920263
920566.BJ,920566,梓橦宫,四川,化学制药,20210813,920566
920433.BJ,920433,大唐药业,内蒙,中成药,20200727,920433
920090.BJ,920090,同辉信息,北京,IT设备,20210809,920090
920839.BJ,920839,万通液压,山东,工程机械,20201109,920839
920553.BJ,920553,凯腾精工,北京,专用机械,20210806,920553
920146.BJ,920146,华阳变速,湖北,汽车配件,20210720,920146
920885.BJ,920885,星辰科技,广西,电器仪表,20210708,920885
920765.BJ,920765,美之高,深圳,家居用品,20210705,920765
920768.BJ,920768,拾比佰,广东,家用电器,20210628,920768
920212.BJ,920212,智新电子,山东,元器件,20210608,920212
920726.BJ,920726,朱老六,吉林,食品,20210527,920726
920523.BJ,920523,德瑞锂电,广东,电气设备,20210603,920523
920225.BJ,920225,利通科技,河南,橡胶,20210225,920225
920832.BJ,920832,齐鲁华信,山东,化工原料,20210223,920832
920599.BJ,920599,同力股份,陕西,工程机械,20210222,920599
920735.BJ,920735,德源药业,江苏,化学制药,20210219,920735
920239.BJ,920239,长虹能源,四川,电气设备,20210209,920239
920427.BJ,920427,华维设计,江西,建筑工程,20210205,920427
920275.BJ,920275,驱动力,广东,农业综合,20210125,920275
920826.BJ,920826,盖世食品,辽宁,食品,20210112,920826
920509.BJ,920509,同惠电子,江苏,电器仪表,20210111,920509
920344.BJ,920344,三元基因,北京,生物制药,20210108,920344
920510.BJ,920510,丰光精密,山东,机械基件,20201228,920510
920675.BJ,920675,秉扬科技,四川,矿物制品,20201228,920675
920856.BJ,920856,浩淼科技,安徽,专用机械,20201225,920856
920000.BJ,920000,安徽凤凰,安徽,汽车配件,20201223,920000
920670.BJ,920670,XD数字人,山东,软件服务,20201208,920670
920030.BJ,920030,德众汽车,湖南,汽车服务,20201127,920030
920047.BJ,920047,诺思兰德,北京,生物制药,20201124,920047
920396.BJ,920396,常辅股份,江苏,电器仪表,20201118,920396
688428.SH,688428,诺诚健华,北京,生物制药,20220921,688428
001376.SZ,001376,百通能源,江西,供气供热,20231103,001376
603052.SH,603052,可川科技,江苏,元器件,20221011,603052
301353.SZ,301353,普莱得,浙江,专用机械,20230530,301353
601022.SH,601022,宁波远洋,浙江,水运,20221208,601022
603065.SH,603065,宿迁联盛,江苏,化工原料,20230321,603065
301141.SZ,301141,中科磁业,浙江,矿物制品,20230403,301141
688297.SH,688297,中无人机,四川,航空,20220629,688297
688375.SH,688375,国博电子,江苏,元器件,20220722,688375
688203.SH,688203,海正生材,浙江,塑料,20220816,688203
601868.SH,601868,中国能建,北京,建筑工程,20210928,601868
688615.SH,688615,合合信息,上海,软件服务,20240926,688615
601136.SH,601136,首创证券,北京,证券,20221222,601136
603130.SH,603130,云中马,浙江,纺织,20221118,603130
603072.SH,603072,天和磁材,内蒙,矿物制品,20250103,603072
001223.SZ,001223,欧克科技,江西,专用机械,20221212,001223
001256.SZ,001256,炜冈科技,浙江,轻工机械,20221205,001256
301210.SZ,301210,金杨精密,江苏,电气设备,20230630,301210
301358.SZ,301358,湖南裕能,湖南,电气设备,20230209,301358
920089.BJ,920089,禾昌聚合,江苏,塑料,20211109,920089
920092.BJ,920092,汉鑫科技,山东,软件服务,20211115,920092
920924.BJ,920924,广脉科技,浙江,通信设备,20211103,920924
920405.BJ,920405,海希通讯,上海,电器仪表,20211105,920405
920145.BJ,920145,恒合股份,北京,环境保护,20211115,920145
920892.BJ,920892,广咨国际,广东,建筑工程,20211028,920892
920925.BJ,920925,锦好医疗,广东,医疗保健,20211025,920925
688371.SH,688371,菲沃泰,江苏,元器件,20220802,688371
688426.SH,688426,康为世纪,江苏,生物制药,20221025,688426
301520.SZ,301520,万邦医药,安徽,生物制药,20230925,301520
301202.SZ,301202,朗威股份,江苏,机械基件,20230705,301202
603281.SH,603281,江瀚新材,湖北,化工原料,20230131,603281
600925.SH,600925,苏能股份,江苏,煤炭开采,20230329,600925
001388.SZ,001388,信通电子,山东,电气设备,20250701,001388
001337.SZ,001337,四川黄金,四川,黄金,20230303,001337
688205.SH,688205,德科立,江苏,通信设备,20220809,688205
688035.SH,688035,德邦科技,山东,半导体,20220919,688035
301252.SZ,301252,同星科技,浙江,机械基件,20230525,301252
688416.SH,688416,恒烁股份,安徽,半导体,20220829,688416
001225.SZ,001225,和泰机电,浙江,专用机械,20230222,001225
688130.SH,688130,晶华微,浙江,半导体,20220729,688130
301295.SZ,301295,美硕科技,浙江,电气设备,20230628,301295
920932.BJ,920932,科达自控,山西,软件服务,20211115,920932
920171.BJ,920171,志晟信息,河北,软件服务,20211115,920171
920454.BJ,920454,同心传动,河南,汽车配件,20211115,920454
920873.BJ,920873,中设咨询,重庆,建筑工程,20211115,920873
920260.BJ,920260,中寰股份,四川,专用机械,20211115,920260
920720.BJ,920720,吉冈精密,江苏,机械基件,20211124,920720
920436.BJ,920436,大地电气,江苏,汽车配件,20211115,920436
920981.BJ,920981,晶赛科技,安徽,元器件,20211115,920981
603073.SH,603073,彩蝶实业,浙江,纺织,20230316,603073
603307.SH,603307,扬州金泉,江苏,文教休闲,20230216,603307
688410.SH,688410,山外山,重庆,医疗保健,20221226,688410
001368.SZ,001368,通达创智,福建,文教休闲,20230313,001368
688403.SH,688403,汇成股份,安徽,半导体,20220818,688403
688373.SH,688373,盟科药业-U,上海,化学制药,20220805,688373
688041.SH,688041,海光信息,天津,半导体,20220812,688041
301321.SZ,301321,翰博高新,安徽,元器件,20220818,301321
301192.SZ,301192,泰祥股份,湖北,汽车配件,20220811,301192
688287.SH,688287,*ST观典,北京,航空,20220525,688287
001267.SZ,001267,汇绿生态,湖北,通信设备,20211117,001267
301287.SZ,301287,康力源,江苏,文教休闲,20230614,301287
001358.SZ,001358,兴欣新材,浙江,化工原料,20231221,001358
600938.SH,600938,中国海油,北京,石油开采,20220421,600938
688291.SH,688291,金橙子,北京,软件服务,20221026,688291
920533.BJ,920533,骏创科技,江苏,汽车配件,20220524,920533
920689.BJ,920689,克莱特,山东,专用机械,20220321,920689
920419.BJ,920419,路斯股份,山东,饲料,20220311,920419
920152.BJ,920152,昆工科技,云南,小金属,20220901,920152
920299.BJ,920299,灿能电力,江苏,电气设备,20220610,920299
920245.BJ,920245,威博液压,江苏,机械基件,20220106,920245
920564.BJ,920564,天润科技,陕西,软件服务,20220617,920564
920857.BJ,920857,泓禧科技,重庆,元器件,20220228,920857
920821.BJ,920821,则成电子,深圳,元器件,20220706,920821
920580.BJ,920580,科创新材,河南,其他建材,20220513,920580
920346.BJ,920346,威贸电子,上海,元器件,20220223,920346
920204.BJ,920204,沪江材料,江苏,塑料,20220118,920204
920834.BJ,920834,三维装备,江苏,塑料,20220822,920834
920970.BJ,920970,大禹生物,山西,饲料,20220518,920970
688506.SH,688506,百利天恒,四川,化学制药,20230106,688506
301528.SZ,301528,多浦乐,广东,电器仪表,20230828,301528
920046.BJ,920046,亿能电力,江苏,电气设备,20221013,920046
920169.BJ,920169,七丰精工,浙江,机械基件,20220415,920169
920943.BJ,920943,优机股份,四川,机械基件,20220624,920943
920223.BJ,920223,荣亿精密,浙江,机械基件,20220609,920223
920062.BJ,920062,科润智控,浙江,电气设备,20220713,920062
920179.BJ,920179,凯德石英,北京,矿物制品,20220304,920179
301310.SZ,301310,鑫宏业,江苏,汽车配件,20230602,301310
688293.SH,688293,奥浦迈,上海,生物制药,20220902,688293
301261.SZ,301261,恒工精密,河北,机械基件,20230710,301261
688381.SH,688381,帝奥微,江苏,半导体,20220823,688381
688439.SH,688439,振华风光,贵州,元器件,20220826,688439
688657.SH,688657,浩辰软件,江苏,软件服务,20231010,688657
688073.SH,688073,毕得医药,上海,化学制药,20221011,688073
688031.SH,688031,星环科技-U,上海,软件服务,20221018,688031
301348.SZ,301348,蓝箭电子,广东,半导体,20230810,301348
688419.SH,688419,耐科装备,安徽,半导体,20221107,688419
301390.SZ,301390,经纬股份,浙江,建筑工程,20230508,301390
301525.SZ,301525,儒竞科技,上海,家用电器,20230830,301525
688409.SH,688409,富创精密,辽宁,半导体,20221010,688409
301511.SZ,301511,德福科技,江西,电气设备,20230817,301511
601061.SH,601061,中信金属,北京,商贸代理,20230410,601061
001287.SZ,001287,中电港,深圳,元器件,20230410,001287
688391.SH,688391,钜泉科技,上海,半导体,20220913,688391
688475.SH,688475,萤石网络,浙江,IT设备,20221228,688475
301512.SZ,301512,智信精密,深圳,专用机械,20230720,301512
603282.SH,603282,亚光股份,浙江,专用机械,20230315,603282
603373.SH,603373,安邦护卫,浙江,仓储物流,20231220,603373
001286.SZ,001286,陕西能源,陕西,火力发电,20230410,001286
301517.SZ,301517,陕西华达,陕西,元器件,20231017,301517
920879.BJ,920879,基康技术,北京,电器仪表,20221220,920879
301510.SZ,301510,固高科技,深圳,电器仪表,20230815,301510
301393.SZ,301393,昊帆生物,江苏,化工原料,20230712,301393
301383.SZ,301383,天键股份,江西,元器件,20230609,301383
688184.SH,688184,ST帕瓦,浙江,电气设备,20220919,688184
920378.BJ,920378,泰德股份,山东,汽车配件,20220620,920378
301515.SZ,301515,港通医疗,四川,医疗保健,20230725,301515
688489.SH,688489,三未信安,北京,IT设备,20221202,688489
688496.SH,688496,清越科技,江苏,元器件,20221228,688496
301459.SZ,301459,丰茂股份,浙江,汽车配件,20231213,301459
001367.SZ,001367,海森药业,浙江,化学制药,20230410,001367
688061.SH,688061,灿瑞科技,上海,半导体,20221018,688061
688361.SH,688361,中科飞测,深圳,半导体,20230519,688361
688143.SH,688143,长盈通,湖北,通信设备,20221212,688143
688152.SH,688152,麒麟信安,湖南,软件服务,20221028,688152
301509.SZ,301509,金凯生科,辽宁,化学制药,20230803,301509
688387.SH,688387,信科移动-U,湖北,通信设备,20220926,688387
920870.BJ,920870,恒进感应,湖北,机床制造,20220705,920870
688459.SH,688459,哈铁科技,黑龙江,运输设备,20221012,688459
688448.SH,688448,磁谷科技,江苏,专用机械,20220921,688448
301589.SZ,301589,诺瓦星云,陕西,IT设备,20240208,301589
688702.SH,688702,盛科通信-U,江苏,半导体,20230914,688702
688432.SH,688432,有研硅,北京,半导体,20221110,688432
603135.SH,603135,中重科技,天津,专用机械,20230410,603135
601065.SH,601065,江盐集团,江西,化工原料,20230410,601065
603125.SH,603125,常青科技,江苏,化工原料,20230410,603125
301548.SZ,301548,崇德科技,湖南,机械基件,20230920,301548
301392.SZ,301392,汇成真空,广东,专用机械,20240605,301392
301487.SZ,301487,盟固利,天津,化工原料,20230809,301487
688137.SH,688137,近岸蛋白,江苏,生物制药,20220929,688137
688435.SH,688435,英方软件,上海,软件服务,20230119,688435
688372.SH,688372,伟测科技,上海,半导体,20221026,688372
920402.BJ,920402,硅烷科技,河南,化工原料,20220928,920402
301421.SZ,301421,波长光电,江苏,元器件,20230823,301421
301563.SZ,301563,云汉芯城,上海,元器件,20250930,301563
301498.SZ,301498,乖宝宠物,山东,饲料,20230816,301498
920491.BJ,920491,奥迪威,广东,元器件,20220614,920491
920639.BJ,920639,晨光电缆,浙江,电气设备,20220712,920639
688392.SH,688392,骄成超声,上海,专用机械,20220927,688392
301632.SZ,301632,广东建科,广东,建筑工程,20250812,301632
301559.SZ,301559,中集环科,江苏,专用机械,20231011,301559
301577.SZ,301577,美信科技,广东,元器件,20240124,301577
301203.SZ,301203,国泰环保,浙江,环境保护,20230404,301203
920871.BJ,920871,派特尔,广东,塑料,20220722,920871
920130.BJ,920130,立方控股,浙江,软件服务,20231102,920130
920271.BJ,920271,邦德股份,山东,汽车配件,20220602,920271
920790.BJ,920790,联迪信息,江苏,软件服务,20220902,920790
920395.BJ,920395,朗鸿科技,浙江,IT设备,20220901,920395
688480.SH,688480,赛恩斯,湖南,环境保护,20221125,688480
688271.SH,688271,联影医疗,上海,医疗保健,20220822,688271
688084.SH,688084,晶品特装,北京,专用机械,20221208,688084
301291.SZ,301291,明阳电气,广东,电气设备,20230630,301291
301578.SZ,301578,辰奕智能,广东,IT设备,20231228,301578
301550.SZ,301550,斯菱智驱,浙江,汽车配件,20230915,301550
301507.SZ,301507,民生健康,浙江,化学制药,20230905,301507
301499.SZ,301499,维科精密,上海,汽车配件,20230721,301499
301533.SZ,301533,威马农机,重庆,农用机械,20230818,301533
920267.BJ,920267,鑫汇科,深圳,元器件,20220527,920267
001324.SZ,001324,长青科技,江苏,运输设备,20230522,001324
001278.SZ,001278,一彬科技,浙江,汽车配件,20230308,001278
603137.SH,603137,恒尚节能,江苏,装修装饰,20230419,603137
601133.SH,601133,柏诚股份,江苏,建筑工程,20230410,601133
688275.SH,688275,万润新能,湖北,电气设备,20220929,688275
688549.SH,688549,中巨芯-U,浙江,元器件,20230908,688549
688498.SH,688498,源杰科技,陕西,半导体,20221221,688498
001289.SZ,001289,龙源电力,北京,新型电力,20220124,001289
001373.SZ,001373,翔腾新材,江苏,元器件,20230601,001373
301529.SZ,301529,福赛科技,安徽,汽车配件,20230911,301529
920985.BJ,920985,海泰新能,河北,电气设备,20220808,920985
301518.SZ,301518,长华化学,江苏,化工原料,20230803,301518
920725.BJ,920725,惠丰钻石,河南,矿物制品,20220718,920725
001306.SZ,001306,夏厦精密,浙江,机械基件,20231116,001306
001378.SZ,001378,德冠新材,广东,塑料,20231030,001378
688709.SH,688709,成都华微,四川,半导体,20240207,688709
920575.BJ,920575,康乐卫士,北京,生物制药,20230315,920575
688141.SH,688141,杰华特,浙江,半导体,20221223,688141
688525.SH,688525,佰维存储,深圳,半导体,20221230,688525
920270.BJ,920270,天铭科技,浙江,汽车配件,20220902,920270
920122.BJ,920122,中纺标,北京,综合类,20220927,920122
301588.SZ,301588,美新科技,广东,家居用品,20240313,301588
301580.SZ,301580,爱迪特,河北,医疗保健,20240626,301580
001380.SZ,001380,华纬科技,浙江,汽车配件,20230516,001380
688172.SH,688172,燕东微,北京,半导体,20221216,688172
301535.SZ,301535,浙江华远,浙江,汽车配件,20250327,301535
603172.SH,603172,万丰股份,浙江,染料涂料,20230510,603172
301598.SZ,301598,博科测试,北京,专用机械,20241220,301598
301539.SZ,301539,宏鑫科技,浙江,汽车配件,20240415,301539
920230.BJ,920230,欧康医药,四川,生物制药,20221209,920230
688478.SH,688478,晶升股份,江苏,半导体,20230424,688478
603276.SH,603276,恒兴新材,江苏,化工原料,20230925,603276
920866.BJ,920866,绿亨科技,广东,农药化肥,20221209,920866
920429.BJ,920429,康比特,北京,食品,20221215,920429
920261.BJ,920261,一诺威,山东,化工原料,20230403,920261
301568.SZ,301568,思泰克,福建,专用机械,20231128,301568
920367.BJ,920367,新赣江,江西,化学制药,20230209,920367
920207.BJ,920207,众诚科技,河南,软件服务,20220923,920207
001282.SZ,001282,三联锻造,安徽,汽车配件,20230524,001282
688512.SH,688512,慧智微-U,广东,半导体,20230516,688512
603120.SH,603120,肯特催化,浙江,化工原料,20250416,603120
300784.SZ,300784,利安科技,浙江,塑料,20240607,300784
920110.BJ,920110,雷特科技,广东,电气设备,20221206,920110
920718.BJ,920718,合肥高科,安徽,家用电器,20221222,920718
920273.BJ,920273,一致魔芋,湖北,食品,20230221,920273
301508.SZ,301508,中机认检,北京,电器仪表,20231201,301508
603193.SH,603193,润本股份,广东,日用化工,20231017,603193
001360.SZ,001360,南矿集团,江西,工程机械,20230410,001360
001386.SZ,001386,马可波罗,广东,家居用品,20251022,001386
688352.SH,688352,颀中科技,安徽,半导体,20230420,688352
301608.SZ,301608,博实结,深圳,通信设备,20240801,301608
301501.SZ,301501,恒鑫生活,安徽,造纸,20250319,301501
688307.SH,688307,中润光学,浙江,元器件,20230216,688307
920753.BJ,920753,天纺标,天津,纺织,20221031,920753
301565.SZ,301565,中仑新材,福建,塑料,20240620,301565
920627.BJ,920627,力王股份,广东,电气设备,20230907,920627
920608.BJ,920608,丰安股份,浙江,机械基件,20221216,920608
920058.BJ,920058,华洋赛车,浙江,摩托车,20230810,920058
301538.SZ,301538,骏鼎达,深圳,塑料,20240320,301538
301552.SZ,301552,科力装备,河北,汽车配件,20240722,301552
301616.SZ,301616,浙江华业,浙江,机械基件,20250327,301616
301586.SZ,301586,佳力奇,安徽,航空,20240828,301586
920476.BJ,920476,海能技术,山东,电器仪表,20221014,920476
301629.SZ,301629,矽电股份,深圳,半导体,20250324,301629
